id;client_id;card_brand;card_type;card_number;expires;cvv;has_chip;num_cards_issued;credit_limit;acct_open_date;year_pin_last_changed
4230;908;Visa;Debit;4172998979903060;01-09-2022;521;YES;1;20173,00;01-08-2007;2012
3462;880;Amex;Credit;338000149804579;01-09-2013;657;YES;1;9500,00;01-06-2010;2014
1625;880;Mastercard;Debit;5752353826326180;01-05-2021;929;YES;2;10141,00;01-02-2020;2020
3533;770;Visa;Credit;4380773389755660;01-04-2013;71;YES;1;16800,00;01-06-2011;2011
5745;770;Visa;Credit;4344621368223240;01-11-2020;198;NO;1;15900,00;01-11-2019;2019
5725;770;Mastercard;Debit;5476991702043640;01-11-2018;146;YES;1;24080,00;01-11-2016;2016
5510;770;Visa;Credit;4049783428118050;01-12-2023;163;YES;1;20400,00;01-11-2007;2007
2534;1169;Mastercard;Credit;5502650201752900;01-04-2009;519;YES;1;22000,00;01-04-2007;2013
5763;1169;Visa;Credit;4659722496191510;01-09-2020;241;YES;2;28300,00;01-12-1999;2008
4778;1169;Mastercard;Debit;5022040734416410;01-01-2021;283;YES;1;27761,00;01-09-2010;2010
2485;1169;Mastercard;Credit;5413583936219090;01-03-2023;131;YES;1;21200,00;01-04-2005;2012
5174;1169;Visa;Debit;4696902139977410;01-03-2024;152;YES;1;20560,00;01-10-2009;2009
3389;1169;Mastercard;Debit;5148179955768340;01-01-2013;502;YES;2;3095,00;01-06-2008;2012
4179;1169;Mastercard;Debit;5732012596449270;01-06-2021;883;YES;2;43879,00;01-08-2006;2015
594;522;Mastercard;Debit;5477468554443620;01-09-2022;446;YES;2;21359,00;01-01-2020;2020
1626;522;Mastercard;Credit;5467734960108980;01-10-2024;991;YES;1;10200,00;01-02-2020;2020
4399;1736;Visa;Debit;4212075848270090;01-08-2022;173;YES;2;16332,00;01-08-2012;2012
2647;1736;Mastercard;Credit;5389414515165980;01-12-2022;32;YES;1;9100,00;01-04-2010;2019
2687;1736;Visa;Debit;4211715476152920;01-03-2024;345;YES;1;2289,00;01-04-2011;2011
113;1736;Visa;Debit;4870854561726480;01-06-2021;880;YES;1;23631,00;01-01-2006;2014
3133;506;Mastercard;Debit;5155395661236320;01-06-2024;314;YES;1;17995,00;01-05-2013;2013
4513;506;Mastercard;Credit;5945533510367600;01-01-2024;959;YES;1;14900,00;01-09-2001;2008
1032;506;Mastercard;Debit;5319476333734440;01-02-2023;19;YES;2;26830,00;01-02-2004;2004
2060;506;Mastercard;Debit;5123064836240630;01-03-2023;51;YES;1;202,00;01-03-2004;2013
2486;506;Mastercard;Debit;5063433108745790;01-04-2023;5;NO;2;11460,00;01-04-2005;2012
1627;131;Mastercard;Debit;5613513569349330;01-02-2020;114;YES;1;11934,00;01-02-2020;2020
595;131;Mastercard;Debit;5658431484394880;01-01-2020;315;YES;1;12427,00;01-01-2020;2020
596;131;Mastercard;Debit;5783091385721120;01-02-2020;13;YES;1;24432,00;01-01-2020;2020
1896;76;Visa;Debit;4684387276535730;01-08-2024;268;YES;2;6513,00;01-02-2020;2020
840;76;Visa;Credit;4868914806629260;01-06-2021;736;YES;2;1500,00;01-01-2020;2020
4292;249;Mastercard;Credit;5806288548928070;01-12-2024;798;YES;2;1500,00;01-08-2009;2009
3909;249;Visa;Credit;4235472002609760;01-10-2009;833;YES;2;8300,00;01-07-2009;2011
132;249;Mastercard;Credit;5956371730449670;01-07-2024;475;YES;2;9300,00;01-01-2007;2010
1897;249;Visa;Debit (Prepaid);4728580889162680;01-02-2020;997;YES;2;87,00;01-02-2020;2020
5239;249;Mastercard;Debit;5166350097809360;01-10-2012;817;YES;1;14104,00;01-10-2011;2011
3520;249;Mastercard;Debit;5920164874148880;01-05-2022;535;YES;2;14725,00;01-06-2011;2011
5134;249;Visa;Debit;4207556954928500;01-03-2020;424;YES;2;12016,00;01-10-2008;2011
4252;1279;Mastercard;Debit;5127428041251940;01-08-2022;856;YES;2;22567,00;01-08-2008;2009
5472;1279;Visa;Debit;4692480656224080;01-03-2022;281;YES;2;26743,00;01-11-2006;2013
3220;1279;Visa;Debit;4694285041085170;01-02-2021;763;YES;1;16722,00;01-06-2000;2005
4188;1279;Visa;Debit;4976547749422820;01-09-2023;310;YES;2;9521,00;01-08-2006;2007
4428;1652;Mastercard;Debit;5835240657071890;01-12-2021;803;YES;1;14253,00;01-08-2014;2014
597;1652;Mastercard;Debit (Prepaid);5839969091471130;01-12-2024;684;YES;1;78,00;01-01-2020;2020
313;1652;Mastercard;Debit;5792572397689300;01-10-2024;358;YES;1;26678,00;01-01-2013;2013
2688;1652;Visa;Debit;4652000658523010;01-05-2023;271;YES;2;15652,00;01-04-2011;2011
4658;739;Discover;Credit;6865624170982690;01-07-2009;784;YES;2;6900,00;01-09-2008;2011
1177;1475;Mastercard;Debit;5123561690852830;01-05-2024;861;YES;1;13378,00;01-02-2009;2009
4496;1475;Visa;Debit;4783119984911390;01-10-2020;467;YES;2;15516,00;01-09-1998;2014
3746;1475;Visa;Debit;4818828811526440;01-05-2024;311;YES;2;9956,00;01-07-2005;2010
5155;1475;Mastercard;Debit;5253350118420220;01-08-2020;499;YES;1;3614,00;01-10-2009;2009
5631;1475;Visa;Debit;4992215485322240;01-02-2020;201;YES;2;5992,00;01-11-2010;2011
1628;1251;Mastercard;Debit;5144399692785720;01-11-2023;732;YES;2;31219,00;01-02-2020;2020
4069;1251;Mastercard;Debit;5892951431288810;01-11-2021;447;YES;1;20619,00;01-07-2018;2018
5156;1251;Mastercard;Debit (Prepaid);5653678810336990;01-04-2019;732;YES;1;74,00;01-10-2009;2009
1898;1119;Visa;Debit;4573378734803800;01-06-2022;261;YES;1;22768,00;01-02-2020;2020
1899;1119;Visa;Credit;4460007278587510;01-01-2021;225;NO;1;3000,00;01-02-2020;2020
598;1119;Mastercard;Credit;5775614858102650;01-01-2020;32;YES;2;11500,00;01-01-2020;2020
1629;1119;Mastercard;Debit;5388782065071880;01-01-2024;712;YES;2;7458,00;01-02-2020;2020
3109;592;Visa;Debit;4088000072942920;01-04-2023;532;YES;1;15504,00;01-05-2011;2012
4133;592;Mastercard;Credit;5886410081258720;01-02-2020;684;YES;1;5600,00;01-08-2004;2019
2022;592;Mastercard;Debit;5247279086681080;01-04-2024;220;YES;2;3117,00;01-03-2001;2006
3659;592;Visa;Debit;4215158911989620;01-03-2022;756;YES;1;14007,00;01-07-2000;2015
5946;592;Visa;Debit;4995123817442030;01-04-2021;658;YES;2;13390,00;01-12-2008;2010
3332;692;Visa;Debit;4048124341417310;01-10-2021;117;YES;2;35649,00;01-06-2006;2011
2073;692;Visa;Debit;4160987980022090;01-10-2012;11;YES;2;18979,00;01-03-2004;2008
5860;692;Mastercard;Credit;5640983344867520;01-02-2023;571;NO;2;10000,00;01-12-2006;2012
4303;692;Visa;Debit (Prepaid);4201848747072350;01-08-2018;604;YES;2;63,00;01-08-2009;2014
4253;1065;Mastercard;Debit;5092269775831900;01-01-2021;394;YES;2;24878,00;01-08-2008;2011
2630;1065;Amex;Credit;395345060148797;01-05-2023;951;YES;2;23900,00;01-04-2010;2012
4160;1065;Mastercard;Debit;5661288400929870;01-02-2022;934;YES;2;9213,00;01-08-2005;2009
4381;1764;Visa;Debit;4535570138499230;01-07-2024;704;YES;2;23538,00;01-08-2011;2011
4900;1764;Visa;Debit;4931400640582640;01-09-2017;835;YES;2;15658,00;01-09-2016;2016
2118;1764;Mastercard;Credit;5099657480091700;01-05-2021;249;YES;1;8900,00;01-03-2006;2011
599;1830;Mastercard;Debit (Prepaid);5932488176672900;01-02-2020;164;YES;1;58,00;01-01-2020;2020
1272;1830;Mastercard;Debit;5413909063250460;01-04-2022;732;YES;1;12782,00;01-02-2011;2011
5217;1830;Visa;Debit;4940361010295820;01-03-2016;253;YES;1;17297,00;01-10-2010;2010
4083;1830;Mastercard;Credit;5598315468243240;01-10-2024;385;YES;1;10600,00;01-08-1994;2011
1052;157;Mastercard;Debit;5056408661252930;01-11-2020;961;YES;1;10644,00;01-02-2005;2011
4867;157;Visa;Debit;4884544538827910;01-01-2015;296;YES;1;13438,00;01-09-2013;2013
969;157;Mastercard;Debit;5481725798944320;01-05-2023;964;YES;1;14269,00;01-02-1999;2011
1250;676;Visa;Credit;4209302581526450;01-06-2023;777;YES;2;9300,00;01-02-2010;2010
3910;676;Visa;Debit;4273067279715890;01-12-2017;541;YES;2;34175,00;01-07-2009;2011
5871;1481;Visa;Debit;4866092405623390;01-08-2024;386;YES;2;367,00;01-12-2006;2010
4720;1481;Mastercard;Debit;5746148101457490;01-06-2022;950;YES;2;441,00;01-09-2009;2014
3056;1902;Mastercard;Debit;5099488514797620;01-06-2021;652;YES;2;11087,00;01-05-2010;2011
4286;1902;Amex;Credit;398823738054759;01-09-2020;162;YES;2;12200,00;01-08-2009;2011
227;123;Mastercard;Debit;5329313809426350;01-11-2020;20;YES;2;12102,00;01-01-2010;2010
197;123;Mastercard;Debit;5518456077758790;01-06-2020;995;YES;1;24068,00;01-01-2009;2009
3192;123;Mastercard;Debit;5404585495463230;01-10-2024;263;YES;2;15305,00;01-05-2017;2017
1196;1995;Visa;Debit;4014763594580480;01-10-2024;355;YES;2;11268,00;01-02-2009;2013
4180;1995;Mastercard;Debit;5817112710661340;01-01-2020;29;YES;2;5997,00;01-08-2006;2012
2439;1995;Amex;Credit;382683082835230;01-07-2021;521;YES;2;4000,00;01-04-2003;2011
190;1995;Amex;Credit;316487244875963;01-08-2023;737;NO;2;9700,00;01-01-2009;2009
4916;1688;Mastercard;Debit;5161633770589120;01-02-2024;891;YES;2;21502,00;01-09-2018;2018
2119;1895;Mastercard;Debit;5267518025716850;01-01-2022;292;YES;2;2042,00;01-03-2006;2013
1090;1895;Mastercard;Debit;5343513913226550;01-09-2023;514;YES;1;13922,00;01-02-2006;2012
5047;1891;Discover;Credit;6441659233130360;01-03-2023;515;YES;2;13100,00;01-10-2006;2006
1161;1891;Visa;Debit;4268017872699470;01-11-2016;476;YES;2;15227,00;01-02-2008;2015
1251;1891;Visa;Credit;4033929197271890;01-01-2023;190;YES;2;3300,00;01-02-2010;2010
5440;1891;Visa;Debit;4759457733349550;01-10-2021;437;YES;1;19829,00;01-11-2005;2010
600;453;Mastercard;Debit;5881679887889710;01-01-2020;806;NO;1;23996,00;01-01-2020;2020
4552;341;Mastercard;Debit (Prepaid);5560061541901650;01-11-2024;633;YES;1;55,00;01-09-2004;2010
1900;341;Visa;Debit;4531149590903520;01-08-2020;97;YES;1;37941,00;01-02-2020;2020
5417;341;Visa;Credit;4108533772649720;01-06-2008;548;YES;1;37600,00;01-11-2004;2006
45;1571;Visa;Debit;4137249838027630;01-04-2023;861;YES;2;33390,00;01-01-2003;2007
4392;1571;Mastercard;Debit;5890246534257370;01-12-2021;12;YES;2;22532,00;01-08-2012;2012
6109;1571;Mastercard;Debit;5800183437928460;01-04-2024;148;YES;2;16325,00;01-12-2015;2015
2487;1571;Mastercard;Debit;5128197080308720;01-06-2023;759;YES;1;17885,00;01-04-2005;2010
5397;1571;Visa;Debit;4704455652130190;01-12-2023;175;YES;1;24827,00;01-11-2003;2008
3165;1571;Mastercard;Debit;5908095549619750;01-10-2015;530;YES;1;30704,00;01-05-2015;2015
3499;1615;Visa;Debit;4279264771451570;01-02-2020;378;YES;2;13637,00;01-06-2010;2012
5157;1615;Mastercard;Debit;5200107685480370;01-05-2024;624;YES;1;2504,00;01-10-2009;2016
5473;1615;Visa;Debit;4003165279623450;01-03-2023;317;YES;1;15535,00;01-11-2006;2015
4254;1615;Mastercard;Debit;5155468051288340;01-09-2022;703;YES;1;14898,00;01-08-2008;2008
1147;1615;Mastercard;Debit;5625958291463280;01-07-2023;783;YES;2;9696,00;01-02-2008;2014
4738;1615;Visa;Debit;4577924057885160;01-05-2023;594;YES;1;22310,00;01-09-2009;2011
841;1647;Visa;Debit (Prepaid);4291878920009870;01-01-2020;108;NO;1;76,00;01-01-2020;2020
402;1647;Amex;Credit;393079452928936;01-03-2024;826;YES;2;8000,00;01-01-2020;2020
1630;1647;Mastercard;Credit;5443689960543700;01-11-2024;591;YES;2;9200,00;01-02-2020;2020
1631;1647;Mastercard;Debit;5221540371047990;01-06-2020;258;YES;1;21244,00;01-02-2020;2020
1901;1647;Visa;Debit;4041750526955040;01-06-2022;408;NO;2;20751,00;01-02-2020;2020
2061;680;Mastercard;Debit;5508553199519080;01-03-2019;196;YES;2;16347,00;01-03-2004;2010
3951;52;Visa;Debit;4954962607216980;01-10-2023;995;YES;1;23404,00;01-07-2010;2012
4976;52;Visa;Debit;4435466238583870;01-04-2022;708;YES;2;20930,00;01-10-2002;2008
2322;52;Visa;Debit;4343642801597530;01-08-2013;754;YES;2;23014,00;01-03-2013;2013
842;1387;Visa;Credit;4858459431343520;01-12-2022;674;YES;2;9500,00;01-01-2020;2020
962;1034;Mastercard;Debit;5328768325200250;01-06-2020;645;YES;1;2778,00;01-02-1998;2005
2741;1034;Amex;Credit;321353785529607;01-02-2020;213;YES;2;11800,00;01-04-2015;2015
2853;1034;Discover;Credit;6281560178306830;01-10-2020;359;YES;1;11500,00;01-05-2004;2007
1137;1034;Discover;Credit;6745517172173150;01-02-2009;611;YES;2;13000,00;01-02-2008;2009
2765;1034;Visa;Debit;4882435446100320;01-12-2024;332;YES;1;21102,00;01-04-2016;2016
4622;1034;Visa;Debit (Prepaid);4900895647847430;01-03-2021;730;YES;1;60,00;01-09-2006;2009
179;677;Visa;Credit;4299314704025380;01-06-2020;215;YES;2;23100,00;01-01-2008;2010
4449;677;Mastercard;Debit;5779825688535230;01-03-2021;458;YES;1;34826,00;01-08-2015;2015
5317;677;Visa;Debit;4276546488958930;01-12-2023;54;NO;1;25429,00;01-10-2016;2016
989;440;Mastercard;Debit;5098870349133200;01-12-2022;435;YES;1;79717,00;01-02-2001;2013
3274;440;Mastercard;Debit;5432650033328110;01-04-2023;920;YES;2;5307,00;01-06-2004;2010
3736;440;Mastercard;Debit;5405681429153560;01-04-2019;810;YES;2;47131,00;01-07-2005;2008
71;440;Mastercard;Debit;5336536496743890;01-10-2021;805;YES;2;36724,00;01-01-2005;2010
1216;440;Mastercard;Debit;5244693372159110;01-10-2024;682;YES;1;6875,00;01-02-2010;2012
5671;338;Mastercard;Debit;5371571902299640;01-04-2024;46;YES;1;17229,00;01-11-2012;2012
1356;338;Mastercard;Debit;5404154440554850;01-05-2022;190;YES;1;31747,00;01-02-2015;2015
1317;338;Mastercard;Debit;5004660687674190;01-01-2023;841;YES;2;50127,00;01-02-2013;2013
1205;1120;Discover;Credit;6983129592633810;01-10-2022;237;YES;2;21400,00;01-02-2010;2010
4641;1127;Mastercard;Debit;5968559734305330;01-01-2022;303;YES;2;24614,00;01-09-2007;2012
4605;1127;Mastercard;Debit;5365437807241280;01-12-2023;623;YES;2;2809,00;01-09-2006;2011
3694;1127;Mastercard;Debit;5672946381379340;01-03-2007;314;NO;2;15076,00;01-07-2003;2015
3869;1127;Visa;Debit;4858037645038530;01-09-2020;745;YES;1;27646,00;01-07-2008;2009
360;1662;Mastercard;Debit;5243874409265570;01-01-2021;702;YES;1;20447,00;01-01-2017;2017
2675;1662;Mastercard;Debit;5275365619003580;01-10-2021;507;YES;1;29948,00;01-04-2011;2011
4541;1662;Visa;Debit;4182859596486160;01-09-2020;890;YES;2;28021,00;01-09-2003;2011
6087;1662;Mastercard;Debit (Prepaid);5298865153588950;01-12-2013;297;NO;1;58,00;01-12-2013;2013
601;1462;Mastercard;Debit (Prepaid);5023362294953910;01-08-2020;641;YES;2;44,00;01-01-2020;2020
1632;1848;Mastercard;Debit;5537790974948480;01-02-2022;935;YES;2;19880,00;01-02-2020;2020
602;1848;Mastercard;Credit;5024975183096430;01-04-2021;542;YES;1;12700,00;01-01-2020;2020
1308;1444;Visa;Debit;4445219636598510;01-03-2024;699;YES;1;42670,00;01-02-2012;2012
603;1444;Mastercard;Debit;5621630163698130;01-02-2020;106;NO;1;21611,00;01-01-2020;2020
3631;1444;Mastercard;Debit;5918825657025750;01-07-2021;152;YES;2;50521,00;01-06-2018;2018
2648;1444;Mastercard;Debit;5734359364174770;01-03-2024;802;YES;2;27982,00;01-04-2010;2010
5965;1444;Mastercard;Debit;5143782902956270;01-10-2023;803;YES;1;22886,00;01-12-2009;2009
2882;1444;Mastercard;Debit;5358748385757370;01-11-2020;637;YES;2;32049,00;01-05-2005;2005
5118;1444;Mastercard;Debit;5457892332691020;01-06-2023;949;NO;1;45141,00;01-10-2008;2010
5009;45;Mastercard;Debit (Prepaid);5525601416941010;01-11-2023;154;YES;1;44,00;01-10-2004;2014
2822;1102;Amex;Credit;302324154583308;01-07-2023;777;YES;1;26900,00;01-05-2002;2019
5651;1102;Mastercard;Debit;5977051342540190;01-06-2023;806;YES;2;5414,00;01-11-2011;2012
5010;1102;Mastercard;Debit;5884636845919710;01-07-2018;425;YES;2;17846,00;01-10-2004;2011
3952;1102;Visa;Debit (Prepaid);4086369836640260;01-11-2022;257;YES;2;51,00;01-07-2010;2014
979;1102;Mastercard;Debit;5940949386888210;01-01-2019;618;YES;2;39080,00;01-02-2000;2017
3390;1636;Mastercard;Credit;5891980090129650;01-05-2024;843;YES;1;5600,00;01-06-2008;2011
2930;1636;Mastercard;Debit;5805477288229200;01-02-2020;832;YES;2;7090,00;01-05-2007;2017
3992;1636;Amex;Credit;358240905315315;01-04-2023;544;YES;1;4600,00;01-07-2012;2012
3338;1636;Amex;Credit;354505344407390;01-04-2020;793;YES;1;6900,00;01-06-2007;2008
2018;502;Discover;Credit;6910816000642920;01-03-2020;845;YES;2;7900,00;01-03-2001;2004
3521;502;Mastercard;Debit;5031093004521450;01-07-2023;834;NO;1;415,00;01-06-2011;2013
1412;1630;Amex;Credit;387423675573298;01-06-2021;864;YES;1;11800,00;01-02-2020;2020
4479;266;Mastercard;Debit;5392581536940680;01-04-2020;63;YES;1;10107,00;01-08-2019;2019
3283;5;Visa;Debit;4062156976910800;01-10-2024;305;NO;2;12286,00;01-06-2004;2013
1178;5;Mastercard;Debit;5419592121545150;01-01-2022;42;YES;2;18894,00;01-02-2009;2015
4407;1712;Mastercard;Debit;5235277792486600;01-11-2017;314;YES;1;35175,00;01-08-2013;2013
3291;1712;Mastercard;Debit;5526616116382740;01-10-2021;600;YES;1;21205,00;01-06-2005;2010
4056;1712;Mastercard;Debit;5071372204646550;01-11-2021;958;NO;1;25985,00;01-07-2017;2017
3711;1712;Mastercard;Debit;5313636141539710;01-06-2024;212;NO;1;39431,00;01-07-2004;2008
4342;1712;Visa;Debit;4631337182936140;01-03-2024;847;YES;2;18288,00;01-08-2010;2012
143;1360;Visa;Credit;4142865741084780;01-08-2020;302;YES;1;9000,00;01-01-2007;2007
2184;1360;Mastercard;Debit;5823085266965020;01-10-2021;876;YES;2;12367,00;01-03-2008;2008
3609;1360;Mastercard;Debit;5708920987862170;01-09-2021;17;YES;2;19619,00;01-06-2016;2016
403;1013;Amex;Credit;330378740053511;01-06-2020;959;YES;1;12800,00;01-01-2020;2020
1349;993;Visa;Credit;4260552166292090;01-06-2022;384;YES;1;9500,00;01-02-2014;2014
162;642;Mastercard;Debit;5873966669352210;01-09-2024;809;YES;2;3966,00;01-01-2008;2013
4721;642;Mastercard;Debit;5229231041808990;01-11-2009;670;YES;2;8812,00;01-09-2009;2009
2051;642;Visa;Debit;4324205574305220;01-10-2022;92;YES;2;13434,00;01-03-2003;2003
5934;642;Mastercard;Debit;5081900353730450;01-11-2020;533;YES;1;13104,00;01-12-2008;2017
2430;1871;Mastercard;Debit;5203247586217390;01-09-2021;503;YES;1;9454,00;01-04-2002;2007
5672;1871;Mastercard;Debit;5410528927271570;01-01-2020;651;YES;1;13764,00;01-11-2012;2012
4470;1871;Mastercard;Debit;5892723462268590;01-05-2024;355;YES;1;14639,00;01-08-2018;2018
4429;1871;Mastercard;Debit;5896330225827400;01-08-2024;851;NO;2;20277,00;01-08-2014;2014
1633;1871;Mastercard;Debit;5342464568793110;01-02-2020;260;YES;1;11166,00;01-02-2020;2020
5491;1721;Mastercard;Credit;5632468453747630;01-06-2024;296;YES;2;7200,00;01-11-2007;2010
3610;1721;Mastercard;Debit;5754434443697250;01-11-2022;789;YES;1;12389,00;01-06-2016;2016
84;868;Visa;Debit;4639713693974380;01-02-2023;69;YES;2;2121,00;01-01-2005;2009
5372;868;Visa;Debit;4025137324225960;01-11-2024;653;YES;2;13455,00;01-11-2001;2011
2233;868;Visa;Debit (Prepaid);4595382752542330;01-08-2023;475;YES;2;48,00;01-03-2009;2013
5565;868;Mastercard;Debit (Prepaid);5680583752844420;01-02-2022;504;YES;2;49,00;01-11-2009;2009
322;868;Visa;Credit;4944959860713660;01-07-2022;21;YES;2;5000,00;01-01-2013;2013
3292;868;Mastercard;Credit;5925756786369210;01-06-2010;556;NO;1;6800,00;01-06-2005;2009
2985;1517;Visa;Credit;4225059111399180;01-06-2021;829;YES;2;24900,00;01-05-2008;2013
72;1517;Mastercard;Debit;5515747009144500;01-01-2024;306;YES;2;19670,00;01-01-2005;2009
1634;1517;Mastercard;Debit;5764133440846690;01-07-2024;480;YES;2;23231,00;01-02-2020;2020
2131;1517;Visa;Debit (Prepaid);4203776062748210;01-03-2022;193;YES;2;18,00;01-03-2006;2013
5340;364;Mastercard;Debit;5480998753252900;01-07-2021;110;YES;1;13699,00;01-10-2019;2019
4623;364;Visa;Credit;4748763826906130;01-05-2017;478;NO;2;11700,00;01-09-2006;2010
5611;364;Mastercard;Credit;5274567500521130;01-11-2010;89;YES;1;1800,00;01-11-2010;2010
5673;364;Mastercard;Debit;5100254410135500;01-10-2023;723;YES;1;15612,00;01-11-2012;2012
4642;686;Mastercard;Debit;5233470858754890;01-08-2024;870;YES;1;4699,00;01-09-2007;2018
1635;696;Mastercard;Debit;5634720557033740;01-02-2021;644;YES;1;77778,00;01-02-2020;2020
3870;696;Visa;Debit;4288163100200560;01-10-2023;765;NO;1;31755,00;01-07-2008;2008
2695;696;Mastercard;Debit;5648047323588800;01-11-2024;470;YES;1;28601,00;01-04-2012;2012
2488;696;Mastercard;Credit;5628686337388310;01-03-2010;842;YES;2;25900,00;01-04-2005;2011
4953;696;Mastercard;Debit (Prepaid);5293099993474750;01-06-2009;140;YES;2;97,00;01-10-2001;2010
4207;696;Mastercard;Debit;5584427717587370;01-05-2023;957;NO;2;22553,00;01-08-2007;2010
5612;696;Mastercard;Debit (Prepaid);5276972829621860;01-05-2022;803;YES;2;65,00;01-11-2010;2015
39;696;Mastercard;Debit;5562768142811110;01-10-2024;267;YES;2;21225,00;01-01-2003;2012
604;962;Mastercard;Credit;5195862758999590;01-12-2021;426;YES;2;13300,00;01-01-2020;2020
1217;962;Mastercard;Debit;5180139423244090;01-07-2022;633;YES;2;9141,00;01-02-2010;2011
5966;1407;Mastercard;Debit;5647392545129330;01-05-2021;236;YES;2;14733,00;01-12-2009;2011
5384;1407;Visa;Debit;4543221446829330;01-08-2023;587;YES;1;15814,00;01-11-2002;2010
2313;1407;Mastercard;Debit;5848203145087850;01-05-2021;597;YES;1;20816,00;01-03-2013;2013
4695;1407;Visa;Credit;4681503612415900;01-02-2014;86;YES;2;8500,00;01-09-2008;2010
4471;1015;Mastercard;Debit;5620673787409550;01-07-2021;842;YES;1;35493,00;01-08-2018;2018
5271;1015;Mastercard;Debit;5849371224627150;01-07-2020;636;YES;2;58311,00;01-10-2013;2013
1636;1015;Mastercard;Credit;5981150339766530;01-09-2023;601;YES;1;24700,00;01-02-2020;2020
198;1015;Mastercard;Debit;5656999344150660;01-10-2024;761;YES;2;66779,00;01-01-2009;2011
1113;1015;Mastercard;Debit (Prepaid);5964863053217700;01-02-2024;287;YES;1;58,00;01-02-2007;2012
2211;1456;Discover;Credit;6932682320710660;01-08-2023;294;YES;2;7400,00;01-03-2009;2017
5935;1456;Mastercard;Debit;5839391622959360;01-10-2020;985;YES;2;11310,00;01-12-2008;2012
1273;1456;Mastercard;Credit;5451139349544230;01-08-2019;832;NO;2;7200,00;01-02-2011;2011
2251;1861;Mastercard;Debit;5893992585377550;01-04-2022;46;NO;1;28352,00;01-03-2010;2012
2993;1861;Amex;Credit;344769057601771;01-06-2016;588;YES;2;10000,00;01-05-2009;2011
4898;1861;Mastercard;Debit;5475273052994400;01-02-2024;101;YES;1;32325,00;01-09-2016;2016
4025;1861;Mastercard;Debit;5682219058474740;01-05-2018;67;YES;2;22405,00;01-07-2014;2014
3374;1861;Amex;Credit;335960480212340;01-01-2021;29;YES;1;17300,00;01-06-2008;2013
605;161;Mastercard;Debit;5734847771716580;01-07-2020;423;YES;1;11163,00;01-01-2020;2020
3096;161;Mastercard;Debit;5018191731735770;01-02-2024;889;YES;1;13612,00;01-05-2011;2011
